order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
1640,HLV Limited,HLVLTD,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1641,Bmw Ventures Limited,BMWVENTLTD,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1642,ABS Marine Services Ltd.,ABSMARINE,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,ABSMARINE-SM
1643,Subex Limited,SUBEXLTD,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
1644,Connplex Cinemas Limited,CONNPLEX,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,CONNPLEX-SM
1645,Speciality Restaurants Ltd.,SPECIALITY,Consumer Services,Restaurants,False,False,False,False,False,False,False,False,False,False,
1646,DCM Shriram Industries Limited,DCMSRIND,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1647,Pansari Developers Ltd.,PANSARI,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
1648,Prakash Pipes Limited,PPL,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
1649,R&B Denims Ltd,RNBDENIMS,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,RNBDENIMS-BE
1650,Munjal Showa Limited,MUNJALSHOW,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1651,Aries Agro Ltd.,ARIES,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1652,Pramara Promotions Ltd.,PRAMARA,Consumer Durables,Recreational Products,False,False,False,False,False,False,False,False,False,False,PRAMARA-SM
1653,Donear Industries Limited,DONEAR,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1654,Orient Ceratech Ltd,ORIENTCER,Non-Energy Minerals,Aluminum,False,False,False,False,False,False,False,False,False,False,
1655,Sarveshwar Foods Ltd.,SARVESHWAR,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1656,Sutlej Textiles & Industries Ltd.,SUTLEJTEX,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1657,Advani Hotels & Resorts (India) Ltd.,ADVANIHOTR,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1658,Tara Chand Infralogistic Solutions Limited,TARACHAND,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1659,GFL Ltd,GFLLIMITED,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
1660,Suraj Limited,SURAJLTD,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1661,Dhunseri Investments Limited,DHUNINV,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1662,Hindustan Media Ventures Limited,HMVL,Consumer Services,Publishing: Newspapers,False,False,False,False,False,False,False,False,False,False,
1663,Vishnu Prakash R Punglia Ltd.,VPRPL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1664,Rushil Decor Ltd.,RUSHIL,Non-Energy Minerals,Forest Products,False,False,False,False,False,False,False,False,False,False,
1665,Andhra Cements Limited,ACL,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1666,Aptech Limited,APTECHT,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
1667,Zee Media Corp. Ltd.,ZEEMEDIA,Consumer Services,Broadcasting,False,False,False,False,False,False,False,False,False,False,ZEEMEDIA-BE
1668,DIC India Limited,DICIND,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1669,OnMobile Global Limited,ONMOBILE,Communications,Specialty Telecommunications,False,False,False,False,False,False,False,False,False,False,
1670,S J Logistics (India) Limited,SJLOGISTIC,Transportation,Airlines,False,False,False,False,False,False,False,False,False,False,SJLOGISTIC-SM
1671,MoneyBoxx Finance Ltd.,MONEYBOXX,Finance,Regional Banks,False,False,False,False,False,False,False,False,False,False,
1672,Panache Digilife Ltd.,PANACHE,Electronic Technology,Computer Peripherals,False,False,False,False,False,False,False,False,False,False,PANACHE-BE
1673,International Conveyors Ltd.,INTLCONV,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
1674,Shiv Aum Steels Ltd.,SHIVAUM,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,SHIVAUM-BE
1675,Gretex Industries Ltd.,GRETEX,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,GRETEX-ST
1676,Laxmi India Finance Limited,LAXMIINDIA,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1677,Kriti Industries (India) Ltd.,KRITI,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
1678,Shree Tirupati Balajee FIBC Ltd.,TIRUPATI,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,TIRUPATI-SM
1679,Focus Lighting and Fixtures Ltd,FOCUS,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
1680,Rama Phosphates Limited,RAMAPHO,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1681,Suratwwala Business Group Ltd,SBGLP,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
1682,Modi Naturals Limited,MODINATUR,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1683,Welspun Investments & Commercials Ltd.,WELINV,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
1684,Freshara Agro Exports Limited,FRESHARA,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,FRESHARA-ST
1685,OCCL Limited,OCCLLTD,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1686,Kilitch Drugs (India) Limited,KILITCH,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1687,Globe International Carriers Ltd.,GICL,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,
1688,Supreme Power Equipment Ltd.,SUPREMEPWR,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,SUPREMEPWR-SM
1689,SIL Investments Limited,SILINV,Finance,Financial Conglomerates,False,False,False,False,False,False,False,False,False,False,
1690,Artemis Electricals & Projects Limited,AEPL,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
1691,Modison Limited,MODISONLTD,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1692,Shree Rama Newsprint Ltd.,RAMANEWS,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1693,Kanpur Plastipack Limited,KANPRPLA,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
1694,Liberty Shoes Limited,LIBERTSHOE,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
1695,Glottis Ltd.,GLOTTIS,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,
1696,N.B.I. Industrial Finance Company Ltd,NBIFIN,Finance,Financial Conglomerates,False,False,False,False,False,False,False,False,False,False,
1697,Ugar Sugar Works Ltd,UGARSUGAR,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1698,Vinsys IT Services India Private Limited,VINSYS,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,VINSYS-SM
1699,Megatherm Induction Limited,MEGATHERM,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,MEGATHERM-SM
1700,Singer India Limited,SINGERIND,Consumer Durables,Electronics/Appliances,False,False,False,False,False,False,False,False,False,False,
1701,Aprameya Engineering Limited,APRAMEYA,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,APRAMEYA-SM
1702,R K Swamy Limited,RKSWAMY,Commercial Services,Advertising/Marketing Services,False,False,False,False,False,False,False,False,False,False,
1703,Shah Metacorp Ltd,SHAH,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1704,Creative Graphics Solutions India Ltd.,CGRAPHICS,Commercial Services,Commercial Printing/Forms,False,False,False,False,False,False,False,False,False,False,CGRAPHICS-SM
1705,Lokesh Machines Ltd,LOKESHMACH,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1706,Sreeleathers Ltd.,SREEL,Retail Trade,Apparel/Footwear Retail,False,False,False,False,False,False,False,False,False,False,
1707,Radiant Cash Management Services Limited,RADIANTCMS,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
1708,Foods & Inns Ltd.,FOODSIN,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1709,Polysil Irrigation Systems Ltd.,POLYSIL,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,POLYSIL-ST
1710,Mirza International Limited,MIRZAINT,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
1711,S.A.L. Steel Ltd.,SALSTEEL,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1712,Orbit Exports Ltd,ORBTEXP,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1713,Sigma Solve Ltd,SIGMA,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
1714,GP Eco Solutions India Limited,GPECO,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,GPECO-SM
1715,Shivalik Rasayan Ltd,SHIVALIK,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1716,Parth Electricals & Engineering Limited,PARTH,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,PARTH-ST
1717,Neptune Petrochemicals Limited,NEPTUNE,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,NEPTUNE-ST
1718,Prizor Viztech Ltd.,PRIZOR,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,PRIZOR-ST
1719,VISA Steel Limited,VISASTEEL,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1720,Emami Paper Mills Limited,EMAMIPAP,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1721,Pasupati Acrylon Limited,PASUPTAC,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1722,Tera Software Limited,TERASOFT,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1723,KRM Ayurveda Ltd.,KRMAYURVED,Health Services,Hospital/Nursing Management,False,False,False,False,False,False,False,False,False,False,KRMAYURVED-SM
1724,Amanta Healthcare Limited,AMANTA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1725,Giriraj Civil Developers Ltd.,GIRIRAJ,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,GIRIRAJ-ST
1726,SoftTech Engineers Ltd.,SOFTTECH,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
1727,United Drilling Tools Limited,UNIDT,Industrial Services,Oilfield Services/Equipment,False,False,False,False,False,False,False,False,False,False,
1728,Zodiac Energy Ltd.,ZODIAC,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
1729,Sunlite Recycling Industries Limited,SUNLITE,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,SUNLITE-SM
1730,Nahar Industrial Enterprises Limited,NAHARINDUS,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1731,Tolins Tyres Limited,TOLINS,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,False,False,False,False,
1732,Proventus Agrocom Ltd.,PROV,Distribution Services,Food Distributors,False,False,False,False,False,False,False,False,False,False,PROV-SM
1733,Dreamfolks Services Limited,DREAMFOLKS,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,
1734,HCL Infosystems Limited,HCL-INSYS,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1735,Shalimar Paints Ltd,SHALPAINTS,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1736,NDL Ventures Ltd,NDLVENTURE,Consumer Services,Cable/Satellite TV,False,False,False,False,False,False,False,False,False,False,
1737,Manomay Tex India Ltd.,MANOMAY,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1738,McLeod Russel India Limited,MCLEODRUSS,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1739,Vinyl Chemicals (India) Limited,VINYLINDIA,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1740,Pakka Ltd,PAKKA,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1741,GVK Power & Infrastructure Limited,GVKPIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,GVKPIL-BE
1742,CyberTech Systems & Software Ltd.,CYBERTECH,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1743,Kothari Products Limited.,KOTHARIPRO,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1744,Indogulf Cropsciences Limited,IGCL,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1745,Systango Technologies Limited,SYSTANGO,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,SYSTANGO-SM
1746,Techdefence Labs Solutions Limited,TECHD,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,TECHD-SM
1747,Mangalam Global Enterprise Ltd.,MGEL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1748,Vraj Iron & Steel Ltd.,VRAJ,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1749,Sinclairs Hotels Limited,SINCLAIR,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1750,Kaya Limited,KAYA,Consumer Non-Durables,Household/Personal Care,False,False,False,False,False,False,False,False,False,False,
1751,Nahar Capital & Financial Services Ltd.,NAHARCAP,Finance,Investment Managers,False,False,False,False,False,False,False,False,False,False,
1752,S&S Power Switchgear Ltd.,S&SPOWER,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,S&SPOWER-BE
1753,DiGiSPICE Technologies Ltd.,DIGISPICE,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
1754,MBL Infrastructure Limited,MBLINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1755,All E Technologies Limited,ALLETEC,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,ALLETEC-SM
1756,Encompass Design India Limited,ENCOMPAS,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,ENCOMPAS-SM
1757,Orient Bell Limited,ORIENTBELL,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
1758,Gokul Refoils & Solvent Ltd.,GOKUL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1759,Orient Paper & Industries Ltd.,ORIENTPPR,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1760,XTGlobal Infotech Ltd.,XTGLOBAL,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1761,Chembond Chemicals Limited,CHEMBONDCH,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1762,Kotyark Industries Ltd.,KOTYARK,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1763,De Nora India Limited,DENORA,Electronic Technology,Electronic Equipment/Instruments,False,False,False,False,False,False,False,False,False,False,
1764,SRG Housing Finance Ltd.,SRGHFL,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1765,Mazda Limited,MAZDA,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
1766,Euro Panel Products Limited,EUROBOND,Non-Energy Minerals,Aluminum,False,False,False,False,False,False,False,False,False,False,
1767,Albert David Ltd,ALBERTDAVD,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1768,RBM Infracon Limited,RBMINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,RBMINFRA-SM
1769,Akme Fintrade (India) Limited,AFIL,Technology Services,Internet Software/Services,False,False,False,False,False,False,False,False,False,False,AFIL-BE
1770,Manaksia Steels Ltd,MANAKSTEEL,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1771,Haleos Labs Ltd.,HALEOSLABS,Health Technology,Biotechnology,False,False,False,False,False,False,False,False,False,False,
1772,Nandan Denim Limited,NDL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1773,Bella Casa Fashion & Retail Ltd.,BELLACASA,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,
1774,Mawana Sugars Limited,MAWANASUG,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1775,Twamev Construction And Infrastructure Limited,TICL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1776,B&B Triplewall Containers Ltd.,BBTCL,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
1777,Birla Cable Limited,BIRLACABLE,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
1778,Vishnusurya Projects & Infra Limited,VISHNUINFR,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,VISHNUINFR-SM
1779,Bedmutha Industries Limited,BEDMUTHA,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,BEDMUTHA-BE
1780,Thomas Scott (India) Limited,THOMASCOTT,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
1781,Mangalam Organics Ltd,MANORG,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1782,Atmastco Limited,ATMASTCO,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,ATMASTCO-SM
1783,Mangal Credit & Fincorp Ltd.,MANCREDIT,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1784,RPP Infra Projects Ltd.,RPPINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1785,Banswara Syntex Ltd,BANSWRAS,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1786,Plastiblends India Limited,PLASTIBLEN,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1787,Divine Hira Jewellers Limited,DIVINEHIRA,Consumer Durables,Other Consumer Specialties,False,False,False,False,False,False,False,False,False,False,DIVINEHIRA-ST
1788,Manaksia Limited,MANAKSIA,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1789,Maxvolt Energy Industries Limited,MAXVOLT,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,MAXVOLT-SM
1790,Highway Infrastructure Limited,HILINFRA,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,
1791,Virtual Galaxy Infotech Ltd.,VGINFOTECH,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,VGINFOTECH-SM
1792,Trejhara Solutions Ltd.,TREJHARA,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1793,Rubfila International Limited,RUBFILA,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1794,Mold-Tek Technologies Limited,MOLDTECH,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1795,Namo eWaste Management Ltd.,NAMOEWASTE,Industrial Services,Environmental Services,False,False,False,False,False,False,False,False,False,False,NAMOEWASTE-SM
1796,Lords Chloro Alkali Limited,LORDSCHLO,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1797,Avonmore Capital & Management Services Limited,AVONMORE,Finance,Investment Managers,False,False,False,False,False,False,False,False,False,False,
1798,Kesoram Industries Ltd,KESORAMIND,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1799,Harrisons Malayalam Ltd,HARRMALAYA,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1800,Trident Techlabs Limited,TECHLABS,Distribution Services,Electronics Distributors,False,False,False,False,False,False,False,False,False,False,TECHLABS-SM
1801,Essen Speciality Films Limited,ESFL,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,ESFL-SM
1802,Axita Cotton Ltd.,AXITA,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1803,Nupur Recyclers Limited,NRL,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,
1804,Zim Laboratories Ltd.,ZIMLAB,Health Technology,Pharmaceuticals: Generic,False,False,False,False,False,False,False,False,False,False,
1805,Dangee Dums Ltd.,DANGEE,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1806,Sheetal Cool Products Ltd.,SCPL,Consumer Non-Durables,Food: Meat/Fish/Dairy,False,False,False,False,False,False,False,False,False,False,SCPL-BE
1807,E To E Transportation Infrastructure Limited,E2ERAIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,E2ERAIL-SM
1808,HI-Green Carbon Limited,HIGREEN,Industrial Services,Environmental Services,False,False,False,False,False,False,False,False,False,False,HIGREEN-SM
1809,Annapurna Swadisht Limited,ANNAPURNA,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,ANNAPURNA-SM
1810,Vertoz Ltd,VERTOZ,Commercial Services,Advertising/Marketing Services,False,False,False,False,False,False,False,False,False,False,
1811,Tracxn Technologies Ltd.,TRACXN,Technology Services,Internet Software/Services,False,False,False,False,False,False,False,False,False,False,
1812,Atlantaa Ltd,ATLANTAA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1813,IL&FS Engineering & Construction Co. Ltd.,IL&FSENGG,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,IL&FSENGG-BZ
1814,Varvee Global Limited,VGL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1815,Remsons Industries Limited,REMSONSIND,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1816,Saakshi Medtech and Panels Limited,SAAKSHI,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,SAAKSHI-SM
1817,Markolines Pavement Technologies Limited,MARKOLINES,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1818,Anjani Portland Cement Limited,APCL,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1819,Vardhman Polytex Ltd,VARDMNPOLY,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,VARDMNPOLY-BE
1820,Infinium Pharmachem Ltd.,INFINIUM,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,INFINIUM-SM
1821,Cool Caps Industries Limited,COOLCAPS,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,COOLCAPS-SM
1822,Kriti Nutrients Limited,KRITINUT,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1823,YAAP Digital Ltd.,YAAP,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,YAAP-SM
1824,Pelatro Limited,PELATRO,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,PELATRO-SM
1825,Sakuma Exports Limited,SAKUMA,Distribution Services,Food Distributors,False,False,False,False,False,False,False,False,False,False,
1826,Aarti Surfactants Ltd. Pref Registered Shs,AARTISURF.P1,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1827,Aarti Surfactants Ltd.,AARTISURF,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1828,Coastal Corporation Limited,COASTCORP,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,
1829,Ginni Filaments Limited.,GINNIFILA,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1830,Ruchira Papers Limited,RUCHIRA,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1831,lnspirisys Solutions Limited,INSPIRISYS,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,INSPIRISYS-BE
1832,Nila Infrastructures Limited,NILAINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1833,Muthoot Capital Services Ltd.,MUTHOOTCAP,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1834,Medicamen Biotech Limited,MEDICAMEQ,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1835,3i Infotech Limited,3IINFOLTD,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
1836,HP Adhesives Ltd.,HPAL,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1837,Medico Remedies Ltd.,MEDICO,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1838,Valiant Laboratories Ltd.,VALIANTLAB,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1839,Dev Accelerator Limited,DEVX,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
1840,Soma Textiles & Industries Ltd,SOMATEX,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,SOMATEX-BE
1841,Ganesh Infraworld Ltd.,GANESHIN,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,GANESHIN-SM
1842,Transteel Seating Technologies Limited,TRANSTEEL,Producer Manufacturing,Office Equipment/Supplies,False,False,False,False,False,False,False,False,False,False,TRANSTEEL-SM
1843,Setco Automotive Limited,SETCO,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,SETCO-BE
1844,Infollion Research Services Limited,INFOLLION,Commercial Services,Commercial Printing/Forms,False,False,False,False,False,False,False,False,False,False,INFOLLION-SM
1845,HP Telecom India Limited,HPTL,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,HPTL-SM
1846,Phantom Digital Effects Ltd.,PHANTOMFX,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,PHANTOMFX-SM
1847,Felix Industries Ltd,FELIX,Industrial Services,Environmental Services,False,False,False,False,False,False,False,False,False,False,FELIX-SM
1848,Chavda Infra Limited,CHAVDA,Consumer Durables,Homebuilding,False,False,False,False,False,False,False,False,False,False,CHAVDA-SM
1849,Brandman Retail Limited,BRANDMAN,Retail Trade,Apparel/Footwear Retail,False,False,False,False,False,False,False,False,False,False,BRANDMAN-SM
1850,MOS Utility Ltd.,MOS,Technology Services,Internet Software/Services,False,False,False,False,False,False,False,False,False,False,MOS-SM
1851,Industrial Investment Trust Limited,IITL,Finance,Financial Conglomerates,False,False,False,False,False,False,False,False,False,False,
1852,Exxaro Tiles Ltd.,EXXARO,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
1853,Techera Engineering India Ltd.,TECHERA,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,TECHERA-SM
